o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,output
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,0.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,0.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,0.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,11,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,11,15,0.5
0,0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,11,15,4,0.33
0,0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,11,15,4,28,0.51
0,0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,11,15,4,28,23,0.53
0,0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,11,15,4,28,23,17,0.38999999999999996
0,0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,11,15,4,28,23,17,20,0.51
0,0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,11,15,4,28,23,17,20,24,0.49
0,0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,11,15,4,28,23,17,20,24,13,0.61
0,0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,11,15,4,28,23,17,20,24,13,1,0.45
0,0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,11,15,4,28,23,17,20,24,13,1,3,0.45999999999999996
0,0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,11,15,4,28,23,17,20,24,13,1,3,21,0.39
0,0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,11,15,4,28,23,17,20,24,13,1,3,21,22,0.4
0,2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,11,15,4,28,23,17,20,24,13,1,3,21,22,6,0.49
2,25,19,16,7,9,5,14,30,29,10,12,8,26,27,11,15,4,28,23,17,20,24,13,1,3,21,22,6,18,0.42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,0.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,0.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,0.38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,0.39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,0.43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,0.5700000000000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,10,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,10,23,0.5
0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,10,23,19,0.69
0,0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,10,23,19,12,0.44
0,0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,10,23,19,12,8,0.45
0,0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,10,23,19,12,8,27,0.41000000000000003
0,0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,10,23,19,12,8,27,30,0.37
0,0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,10,23,19,12,8,27,30,5,0.44
0,0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,10,23,19,12,8,27,30,5,24,0.41000000000000003
0,0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,10,23,19,12,8,27,30,5,24,16,0.52
0,0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,10,23,19,12,8,27,30,5,24,16,28,0.6
0,0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,10,23,19,12,8,27,30,5,24,16,28,4,0.19000000000000006
0,0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,10,23,19,12,8,27,30,5,24,16,28,4,15,0.47
0,26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,10,23,19,12,8,27,30,5,24,16,28,4,15,13,0.64
26,1,25,3,29,22,21,7,2,9,17,18,11,6,14,10,23,19,12,8,27,30,5,24,16,28,4,15,13,20,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,0.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,0.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,0.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,0.41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,0.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,0.59
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,0.56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,17,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,17,18,0.39
0,0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,17,18,11,0.55
0,0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,17,18,11,7,0.44
0,0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,17,18,11,7,1,0.47000000000000003
0,0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,17,18,11,7,1,9,0.36
0,0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,17,18,11,7,1,9,23,0.44
0,0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,17,18,11,7,1,9,23,12,0.48
0,0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,17,18,11,7,1,9,23,12,4,0.15999999999999998
0,0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,17,18,11,7,1,9,23,12,4,16,0.56
0,0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,17,18,11,7,1,9,23,12,4,16,27,0.46
0,0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,17,18,11,7,1,9,23,12,4,16,27,15,0.45
0,0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,17,18,11,7,1,9,23,12,4,16,27,15,25,0.53
0,5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,17,18,11,7,1,9,23,12,4,16,27,15,25,10,0.43
5,14,30,24,20,21,2,13,8,22,26,19,29,6,3,17,18,11,7,1,9,23,12,4,16,27,15,25,10,28,0.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,0.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,0.43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,0.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,0.38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,0.38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,0.56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,2,0.39
0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,2,14,0.54
0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,2,14,6,0.44
0,0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,2,14,6,10,0.47
0,0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,2,14,6,10,23,0.43
0,0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,2,14,6,10,23,18,0.48
0,0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,2,14,6,10,23,18,22,0.48
0,0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,2,14,6,10,23,18,22,15,0.5
0,0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,2,14,6,10,23,18,22,15,8,0.51
0,0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,2,14,6,10,23,18,22,15,8,9,0.32999999999999996
0,0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,2,14,6,10,23,18,22,15,8,9,24,0.41000000000000003
0,0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,2,14,6,10,23,18,22,15,8,9,24,1,0.46
0,0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,2,14,6,10,23,18,22,15,8,9,24,1,25,0.53
0,17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,2,14,6,10,23,18,22,15,8,9,24,1,25,29,0.62
17,21,13,5,3,20,26,27,19,7,12,4,30,11,16,2,14,6,10,23,18,22,15,8,9,24,1,25,29,28,0.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,0.43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,0.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,0.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,20,0.43
0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,20,14,0.54
0,0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,20,14,22,0.38
0,0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,20,14,22,19,0.6699999999999999
0,0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,20,14,22,19,29,0.5700000000000001
0,0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,20,14,22,19,29,23,0.47
0,0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,20,14,22,19,29,23,18,0.43
0,0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,20,14,22,19,29,23,18,4,0.28
0,0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,20,14,22,19,29,23,18,4,10,0.45
0,0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,20,14,22,19,29,23,18,4,10,9,0.39
0,0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,20,14,22,19,29,23,18,4,10,9,25,0.53
0,0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,20,14,22,19,29,23,18,4,10,9,25,2,0.4
0,0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,20,14,22,19,29,23,18,4,10,9,25,2,6,0.43
0,7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,20,14,22,19,29,23,18,4,10,9,25,2,6,15,0.47
7,26,28,24,11,1,21,3,8,30,13,27,17,5,12,20,14,22,19,29,23,18,4,10,9,25,2,6,15,16,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,0.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,0.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,0.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,0.38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,0.41000000000000003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,0.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,7,0.46
0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,7,3,0.49
0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,7,3,13,0.62
0,0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,7,3,13,18,0.46
0,0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,7,3,13,18,26,0.52
0,0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,7,3,13,18,26,29,0.58
0,0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,7,3,13,18,26,29,17,0.36
0,0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,7,3,13,18,26,29,17,8,0.51
0,0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,7,3,13,18,26,29,17,8,6,0.51
0,0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,7,3,13,18,26,29,17,8,6,28,0.58
0,0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,7,3,13,18,26,29,17,8,6,28,4,0.21999999999999997
0,0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,7,3,13,18,26,29,17,8,6,28,4,16,0.53
0,0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,7,3,13,18,26,29,17,8,6,28,4,16,20,0.51
0,24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,7,3,13,18,26,29,17,8,6,28,4,16,20,21,0.39
24,12,1,23,25,9,19,15,5,30,14,11,10,2,22,7,3,13,18,26,29,17,8,6,28,4,16,20,21,27,0.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,0.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,0.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,0.59
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,0.43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,0.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,23,0.59
0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,23,2,0.52
0,0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,23,2,4,0.33
0,0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,23,2,4,7,0.5
0,0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,23,2,4,7,22,0.5
0,0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,23,2,4,7,22,15,0.52
0,0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,23,2,4,7,22,15,20,0.44
0,0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,23,2,4,7,22,15,20,9,0.35
0,0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,23,2,4,7,22,15,20,9,8,0.42
0,0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,23,2,4,7,22,15,20,9,8,17,0.43
0,0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,23,2,4,7,22,15,20,9,8,17,11,0.56
0,0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,23,2,4,7,22,15,20,9,8,17,11,5,0.48
0,0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,23,2,4,7,22,15,20,9,8,17,11,5,14,0.5700000000000001
0,16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,23,2,4,7,22,15,20,9,8,17,11,5,14,24,0.47
16,19,3,18,1,26,21,25,12,29,10,30,13,28,27,23,2,4,7,22,15,20,9,8,17,11,5,14,24,6,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,29,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,29,6,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,29,6,14,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,29,6,14,17,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,29,6,14,17,16,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,29,6,14,17,16,3,0.51
